EventName,SessionName,Track,Category,Level,Selected
PASS Summit 2013,Overview of Microsoft data mining technology,BI Information Delivery,Regular Session (75 minutes),300,0
PASS Summit 2013,Isolation Levels – How to Read Dirty and Influence People,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Enhancing Your Scale-Out SSIS with PowerShell Shortcuts,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),400,0
PASS Summit 2013,Dimension Modeling Design Patterns: Beyond Basics,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,Introduction to SQL Server Data Mining ,BI Information Delivery,Pre-Conference Session (full day),300,0
PASS Summit 2013,DBA Task Automation: Unleash the PowerShell Hero in You!,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,1
PASS Summit 2013,What's new in SSIS 2012,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,Managing Oracle Databases using SQL Server and BI,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,SQL Server Storage in a Virtual World with Solid State Drives ,Enterprise Database Administration & Deployment,Regular Session (75 minutes),200,0
PASS Summit 2013,Rapid Prototyping Your Data Warehouse Using T-SQL Scripting,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,14 New T-SQL Functions,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,SQL Server Disaster Recovery and High Availability Overview,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),300,1
PASS Summit 2013,Using Filetables,Application & Database Development,Regular Session (75 minutes),100,0
PASS Summit 2013,Fundamentals of Index Maintenance ,Enterprise Database Administration & Deployment,Regular Session (75 minutes),200,0
PASS Summit 2013,Understanding and controlling Transaction Logs,Enterprise Database Administration & Deployment,Regular Session (75 minutes),200,0
PASS Summit 2013,Business Analytics for the BI Professional,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,Architecting the Next Generation Analytics Platform,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,NFL Insights - Business Intelligence Information Delivery,BI Information Delivery,Regular Session (75 minutes),100,0
PASS Summit 2013,How to be successful with SQL Server Licensing techniques,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,SQL Server Index Internals: A Deep Dive,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,1
PASS Summit 2013,Use PSSDiag & SQL Nexus like a Microsoft Engineer!,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Improving Application Performance with Windows Azure Caching,Application & Database Development,Regular Session (75 minutes),300,0
PASS Summit 2013,BI Power Hour,BI Information Delivery,Spotlight Session (90 minutes),200,1
PASS Summit 2013,CAT: PDW Architecture Gets Real - Customer Implementations,Application & Database Development,Regular Session (75 minutes),300,1
PASS Summit 2013,Using Batching to Optimize SQL Database Apps on Windows Azure,Application & Database Development,Regular Session (75 minutes),300,1
PASS Summit 2013,Field Experience: SQL Server Performance and Baselining,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,SQL Server Performance and Monitoring in Windows Azure at Scale,Cloud Application Development & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,CAT: Event-Driven System-Health Monitoring at Microsoft Commerce,Application & Database Development,Regular Session (75 minutes),300,1
PASS Summit 2013,SQLCAT: Windows Azure Data Platform Technical Immersion Day,Cloud Application Development & Deployment,Pre-Conference Session (full day),400,1
PASS Summit 2013,CAT: How Do I Troubleshoot My Database in the Cloud?,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,How Intel Integrates Self-Service BI with IT for Better Business ,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,SQL Server Integration Services Roadmap,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,1
PASS Summit 2013,SSIS 2012 Report and Analytics Part 2,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,AlwaysOn in SQL Server 2014,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,Running BI Workloads on Windows Azure Virtual Machines,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,1
PASS Summit 2013,Extended Events in SQL Server 2012,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,Embargoed: Buffer Pool Extension explained,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Hadoop region PDW v2 AU1: Windows on-prem Hadoop for Enterprises,Application & Database Development,Regular Session (75 minutes),300,0
PASS Summit 2013,BI on the Fly,BI Information Delivery,Lightning Talks (10 minutes),200,1
PASS Summit 2013,Say What You Mean and Mean What You Say,Professional Development,Lightning Talks (10 minutes),100,0
PASS Summit 2013,Conformed Stored Procedures,"BI Platform Architecture, Development & Administration",Lightning Talks (10 minutes),200,1
PASS Summit 2013,"Information Flow at Lightning Speed Using DQS, MDS & SSIS","BI Platform Architecture, Development & Administration",Lightning Talks (10 minutes),300,0
PASS Summit 2013,Windows Failover Clustering for the DBAs,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),100,0
PASS Summit 2013,Advantages of Monitoring SQL Server with System Center Advisor,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),100,0
PASS Summit 2013,How to Monitor Policy-Based Management,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),200,1
PASS Summit 2013,Mirroring Tips and Tricks,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),200,0
PASS Summit 2013,Implementing CDC in SQL Server,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),100,0
PASS Summit 2013,Apply CDC Data with SSIS 2012,"BI Platform Architecture, Development & Administration",Lightning Talks (10 minutes),100,0
PASS Summit 2013,Top 5 New Features in SSIS 2012,"BI Platform Architecture, Development & Administration",Lightning Talks (10 minutes),100,0
PASS Summit 2013,Teaching Nerds T-SQL with “Star Wars”,Application & Database Development,Lightning Talks (10 minutes),100,1
PASS Summit 2013,Two features Microsoft must include in SSMS 2014,Application & Database Development,Lightning Talks (10 minutes),100,0
PASS Summit 2013,SQL Server Concurrency for Dummies,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),100,0
PASS Summit 2013,How to run an awesome SQLSaturday,Professional Development,Lightning Talks (10 minutes),100,0
PASS Summit 2013,Introduction to Data Vault Data Warehouse Architecture,Application & Database Development,Lightning Talks (10 minutes),100,1
PASS Summit 2013,Introduction to Pyramid Analytics,BI Information Delivery,Lightning Talks (10 minutes),100,0
PASS Summit 2013,SQL Server Transaction Log Under-the-Hood,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),300,0
PASS Summit 2013,Get through the upgrade jungle and not go bananas!,Enterprise Database Administration & Deployment,Lightning Talks (10 minutes),100,0
PASS Summit 2013,Zero to 60 with HDInsight,Application & Database Development,Regular Session (75 minutes),300,1
PASS Summit 2013,Introduction to Power BI for Office 365,BI Information Delivery,Regular Session (75 minutes),200,1
PASS Summit 2013,Power View with Analysis Services Multidimensional Models,BI Information Delivery,Regular Session (75 minutes),200,1
PASS Summit 2013,Private and Hybrid Cloud: Better Together,Cloud Application Development & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,Windows Azure Virtual Machines and SQL Server Unplugged,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,1
PASS Summit 2013,Compliance in Azure: The Big Data Conversation,Application & Database Development,Regular Session (75 minutes),300,1
PASS Summit 2013,Microsoft Power Query for Excel: Discover and Refine Your Data,BI Information Delivery,Regular Session (75 minutes),300,1
PASS Summit 2013,SQL Server 2012 Data Mining: Taking App Design to the Next Level,BI Information Delivery,Regular Session (75 minutes),300,1
PASS Summit 2013,Mastering the CUBE Functions in Excel,BI Information Delivery,Regular Session (75 minutes),300,1
PASS Summit 2013,From Data to Insight: Views from Microsoft Finance,BI Information Delivery,Regular Session (75 minutes),200,1
PASS Summit 2013,"Deploying Microsoft BI in SharePoint 2013, Part 1: PowerPivot","BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,1
PASS Summit 2011,Integrate With The World's #1 Database: Excel,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,"Up and Running with SSIS in 5,4,3,2, (Datachix) 1 ! ","BI Architecture, Development and Administration Topics",Regular Session (75 minutes),100,0
PASS Summit 2011,Cool Tricks and a Few More Rabbits to Pull from Your SSIS Hat,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,Hardware 301: Diving Deeper into Database Hardware,Enterprise Database Administration and Deployment,Spotlight Session (90 minutes),300,1
PASS Summit 2011,"Bump, Zoom, Flip: Precision Report Design",BI Client Reporting and Delivery Topics,Regular Session (75 minutes),200,0
PASS Summit 2011,DMV Emergency Room!,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Implementing MSBI on Oracle,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,Real-time Intelligence as a service,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,Master SQL Server N-Way Clusters,Enterprise Database Administration and Deployment,1/2 Day Sessions (3 hours),400,0
PASS Summit 2011,My Path to the MCM,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2011,Creating Business Intelligence Dashboards with PerformancePoint Services 2010,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),300,1
PASS Summit 2011,Killer Real-World PowerPivot Examples,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),300,0
PASS Summit 2011,What Can't PowerShell Do?,Enterprise Database Administration and Deployment,Regular Session (75 minutes),100,0
PASS Summit 2011,Enterprise Performance Management using SQL Server 2008 R2 and SharePoint 2010,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
